iter	RMSE
124	0.002555151296
125	0.002521075163
126	0.002487453477
127	0.002454280178
128	0.002421549287
129	0.002389254903
130	0.002357391205
131	0.00232595245
132	0.00229493297
133	0.002264327173
134	0.002234129543
135	0.002204334636
136	0.002174937082
137	0.002145931581
138	0.002117312904
139	0.002089075893
140	0.002061215458
141	0.002033726577
142	0.002006604295
143	0.001979843722
144	0.001953440035
145	0.001927388474
146	0.001901684343
147	0.001876323009
148	0.0018512999
149	0.001826610505
150	0.001802250375
151	0.001778215117
152	0.001754500399
153	0.001731101947
154	0.001708015543
155	0.001685237025
156	0.001662762287
157	0.001640587277
158	0.001618707999
159	0.001597120509
160	0.001575820915
161	0.001554805378
162	0.001534070108
163	0.00151361137
164	0.001493425475
165	0.001473508784
166	0.001453857707
167	0.001434468702
168	0.001415338273
169	0.001396462973
170	0.001377839398
171	0.001359464192
172	0.001341334042
173	0.001323445681
174	0.001305795884
175	0.001288381468
176	0.001271199296
177	0.001254246269
178	0.001237519332
179	0.001221015471
180	0.001204731708
181	0.00118866511
182	0.00117281278
183	0.001157171861
184	0.001141739534
185	0.001126513015
186	0.001111489562
187	0.001096666465
188	0.001082041052
189	0.001067610688
190	0.001053372771
191	0.001039324734
192	0.001025464045
193	0.001011788206
194	0.000998294752
195	0.0009849812497
196	0.0009718452998
197	0.0009588845343
198	0.0009460966169
199	0.0009334792425
200	0.0009210301365
201	0.000908747055
202	0.0008966277838
203	0.0008846701384
204	0.000872871963
205	0.0008612311312
206	0.0008497455446
207	0.0008384131327
208	0.0008272318526
209	0.0008161996891
210	0.0008053146531
211	0.0007945747832
212	0.0007839781425
213	0.0007735228215
214	0.0007632069354
215	0.0007530286247
216	0.0007429860547
217	0.0007330774147
218	0.0007233009188
219	0.0007136548051
220	0.0007041373344
221	0.0006947467912
222	0.0006854814828
223	0.0006763397392
224	0.0006673199119
225	0.0006584203755
226	0.0006496395251
227	0.0006409757784
228	0.0006324275743
229	0.0006239933708
230	0.0006156716486
231	0.000607460907
232	0.000599359666
233	0.0005913664654
234	0.000583479864
235	0.0005756984407
236	0.0005680207926
237	0.0005604455348
238	0.0005529713032
239	0.00054559675
240	0.0005383205461
241	0.0005311413796
242	0.0005240579557
243	0.0005170689986
244	0.0005101732484
245	0.0005033694616
246	0.0004966564121
247	0.0004900328896
248	0.0004834977
249	0.0004770496652
250	0.0004706876237
251	0.0004644104279
252	0.0004582169464
253	0.0004521060632
254	0.0004460766752
255	0.0004401276974
256	0.0004342580574
257	0.0004284666963
258	0.0004227525706
259	0.0004171146493
260	0.0004115519172
261	0.0004060633718
262	0.0004006480226
263	0.0003953048945
264	0.0003900330237
265	0.0003848314603
266	0.0003796992665
267	0.0003746355167
268	0.0003696392989
269	0.0003647097119
270	0.0003598458672
271	0.0003550468882
272	0.00035031191
273	0.0003456400788
274	0.0003410305526
275	0.0003364824997
276	0.0003319951004
277	0.0003275675473
278	0.0003231990418
279	0.000318888796
280	0.0003146360329
281	0.0003104399852
282	0.0003062998978
283	0.000302215024
284	0.0002981846274
285	0.0002942079815
286	0.0002902843685
287	0.0002864130816
288	0.0002825934244
289	0.0002788247072
290	0.0002751062512
291	0.0002714373855
292	0.000267817449
293	0.0002642457891
294	0.0002607217603
295	0.000257244731
296	0.0002538140724
297	0.0002504291663
298	0.0002470894021
299	0.0002437941777
300	0.0002405428994
301	0.000237334982
302	0.0002341698451
303	0.0002310469203
304	0.0002279656443
305	0.0002249254617
306	0.0002219258232
307	0.0002189661887
308	0.000216046024
309	0.0002131648046
310	0.0002103220111
311	0.0002075171296
312	0.0002047496556
313	0.000202019089
314	0.0001993249378
315	0.0001966667176
316	0.0001940439477
317	0.0001914561573
318	0.0001889028785
319	0.0001863836502
320	0.00018389802
321	0.0001814455395
322	0.0001790257647
323	0.0001766382627
324	0.0001742826008
325	0.0001719583557
326	0.0001696651074
327	0.0001674024431
328	0.0001651699522
329	0.0001629672361
330	0.0001607938972
331	0.0001586495431
332	0.0001565337865
333	0.0001544462452
334	0.0001523865463
335	0.0001503543157
336	0.0001483491876
337	0.0001463707994
338	0.0001444187985
339	0.00014249283
340	0.0001405925469
341	0.0001387176077
342	0.0001368676735
343	0.0001350424064
344	0.000133241486
345	0.0001314645843
346	0.0001297113792
347	0.0001279815568
348	0.0001262747997
349	0.0001245908093
350	0.0001229292739
351	0.0001212898951
352	0.0001196723814
353	0.0001180764391
354	0.0001165017825
355	0.0001149481232
356	0.0001134151867
357	0.0001119026927
358	0.0001104103686
359	0.0001089379479
360	0.0001074851644
361	0.0001060517527
362	0.0001046374603
363	0.0001032420283
364	0.0001018652066
365	0.0001005067479
366	9.916640636e-05
367	9.784393847e-05
368	9.653910866e-05
369	9.52516795e-05
370	9.398142032e-05
371	9.272810298e-05
372	9.149150134e-05
373	9.027139115e-05
374	8.906755248e-05
375	8.78797696e-05
376	8.670782733e-05
377	8.555151543e-05
378	8.44106245e-05
379	8.32849494e-05
380	8.21742872e-05
381	8.10784377e-05
382	7.999720371e-05
383	7.893038959e-05
384	7.787780343e-05
385	7.683925548e-05
386	7.581455854e-05
387	7.480352809e-05
388	7.380598173e-05
389	7.282173947e-05
390	7.185062377e-05
391	7.089245993e-05
392	6.994707505e-05
393	6.901429866e-05
394	6.809396283e-05
395	6.718590142e-05
396	6.628995095e-05
397	6.540594976e-05
398	6.453373855e-05
399	6.36731601e-05
400	6.28240593e-05
401	6.1986283e-05
402	6.115968026e-05
403	6.034410206e-05
404	5.953940137e-05
405	5.874543314e-05
406	5.796205417e-05
407	5.718912327e-05
408	5.64265012e-05
409	5.567405037e-05
410	5.493163526e-05
411	5.419912197e-05
412	5.347637845e-05
413	5.276327444e-05
414	5.205967896e-05
415	5.136546998e-05
416	5.068051996e-05
417	5.000470543e-05
418	4.933790222e-05
419	4.867999487e-05
420	4.803086237e-05
421	4.739038779e-05
422	4.675845561e-05
423	4.613495194e-05
424	4.551976191e-05
425	4.491277954e-05
426	4.431389297e-05
427	4.372299426e-05
428	4.313997439e-05
429	4.25647332e-05
430	4.199716458e-05
431	4.14371662e-05
432	4.088463711e-05
433	4.033947511e-05
434	3.980158708e-05
435	3.927087351e-05
436	3.874723872e-05
437	3.823058572e-05
438	3.772082657e-05
439	3.721786409e-05
440	3.672161299e-05
441	3.623198115e-05
442	3.574888027e-05
443	3.52722206e-05
444	3.480191887e-05
445	3.433789303e-05
446	3.388005676e-05
447	3.342832478e-05
448	3.298262111e-05
449	3.254285988e-05
450	3.210896743e-05
451	3.168085992e-05
452	3.125846576e-05
453	3.084170323e-05
454	3.043049998e-05
455	3.002478475e-05
456	2.96244816e-05
457	2.922951544e-05
458	2.883981795e-05
459	2.845532176e-05
460	2.807595178e-05
461	2.770164549e-05
462	2.73323295e-05
463	2.696794314e-05
464	2.660841482e-05
465	2.625368571e-05
466	2.590368576e-05
467	2.555835802e-05
468	2.521763756e-05
469	2.488145948e-05
470	2.45497695e-05
471	2.422250417e-05
472	2.389960175e-05
473	2.358100719e-05
474	2.326666633e-05
475	2.295651595e-05
476	2.265050344e-05
477	2.234857365e-05
478	2.205067544e-05
479	2.175675224e-05
480	2.146674683e-05
481	2.118061075e-05
482	2.089829237e-05
483	2.061974074e-05
484	2.034490575e-05
485	2.007374135e-05
486	1.980619162e-05
487	1.954221539e-05
488	1.928175799e-05
489	1.9024776e-05
490	1.877122673e-05
491	1.852105721e-05
492	1.827422593e-05
493	1.803068846e-05
494	1.779040461e-05
495	1.75533236e-05
496	1.731941019e-05
497	1.708861467e-05
498	1.686089923e-05
499	1.663622276e-05
500	1.641454474e-05
501	1.619582923e-05
502	1.598002892e-05
503	1.576710879e-05
504	1.55570345e-05
505	1.534976424e-05
506	1.514525652e-05
507	1.494347851e-05
508	1.4744398e-05
509	1.454797076e-05
510	1.435416556e-05
511	1.416294746e-05
512	1.397428202e-05
513	1.378813947e-05
514	1.360447771e-05
515	1.342326795e-05
516	1.324447741e-05
517	1.306807387e-05
518	1.289402552e-05
519	1.272230558e-05
520	1.255287412e-05
521	1.238570501e-05
522	1.222077272e-05
523	1.205804299e-05
524	1.189747167e-05
525	1.173905451e-05
526	1.158275775e-05
527	1.142854853e-05
528	1.127639419e-05
529	1.112627204e-05
530	1.097814596e-05
531	1.083200723e-05
532	1.068782563e-05
533	1.054557025e-05
534	1.04052103e-05
535	1.026673069e-05
536	1.013008416e-05
537	9.995274973e-06
538	9.862272287e-06
539	9.731041648e-06
540	9.601569964e-06
541	9.473811136e-06
542	9.347776932e-06
543	9.223421791e-06
544	9.100734273e-06
545	8.979686837e-06
546	8.860251982e-06
547	8.742409953e-06
548	8.626146995e-06
549	8.511438333e-06
550	8.398269278e-06
551	8.286613635e-06
552	8.176439343e-06
553	8.067744248e-06
554	7.960508949e-06
555	7.854701993e-06
556	7.750316501e-06
557	7.647321367e-06
558	7.54571048e-06
559	7.445452986e-06
560	7.34654332e-06
561	7.248944465e-06
562	7.152658007e-06
563	7.057660389e-06
564	6.963940937e-06
565	6.871476257e-06
566	6.78024296e-06
567	6.690237989e-06
568	6.601431742e-06
569	6.513807824e-06
570	6.427364139e-06
571	6.34208536e-06
572	6.257942187e-06
573	6.174933485e-06
574	6.093030208e-06
575	6.012217156e-06
576	5.932501638e-06
577	5.853854913e-06
578	5.776255347e-06
579	5.699696201e-06
580	5.624163744e-06
581	5.549644368e-06
582	5.476124507e-06
583	5.403598786e-06
584	5.332046483e-06
585	5.26143072e-06
586	5.191786457e-06
587	5.123077392e-06
588	5.055282941e-06
589	4.988398836e-06
590	4.922413024e-06
591	4.857313778e-06
592	4.793089234e-06
593	4.729727855e-06
594	4.667209435e-06
595	4.605548576e-06
596	4.544717193e-06
597	4.484695565e-06
598	4.425489359e-06
599	4.367081042e-06
600	4.30945912e-06
601	4.252604057e-06
602	4.19652381e-06
603	4.141189928e-06
604	4.086592104e-06
605	4.032729576e-06
606	3.979602299e-06
607	3.927201051e-06
608	3.875497103e-06
609	3.824500507e-06
610	3.774192492e-06
611	3.724553987e-06
612	3.675595828e-06
613	3.627299286e-06
614	3.579635047e-06
615	3.532614535e-06
616	3.486211687e-06
617	3.440463702e-06
618	3.395334935e-06
619	3.350827753e-06
620	3.30692356e-06
621	3.263614479e-06
622	3.220852438e-06
623	3.178698226e-06
624	3.137115747e-06
625	3.096086076e-06
626	3.055612761e-06
627	3.015700203e-06
628	2.976300048e-06
629	2.937476149e-06
630	2.899180611e-06
631	2.86139438e-06
632	2.824134862e-06
633	2.787370902e-06
634	2.751120225e-06
635	2.715351659e-06
636	2.680038975e-06
637	2.645239206e-06
638	2.610888587e-06
639	2.577032642e-06
640	2.543652852e-06
641	2.510716865e-06
642	2.478245097e-06
643	2.446171707e-06
644	2.414583927e-06
645	2.383430014e-06
646	2.352676398e-06
647	2.322358866e-06
648	2.292443775e-06
649	2.262953819e-06
650	2.233869796e-06
651	2.205150914e-06
652	2.176877162e-06
653	2.14897939e-06
654	2.121481951e-06
655	2.094350126e-06
656	2.067608678e-06
657	2.041186171e-06
658	2.015165243e-06
659	1.989520917e-06
660	1.964185836e-06
661	1.939217636e-06
662	1.914628563e-06
663	1.890382457e-06
664	1.86647493e-06
665	1.84288507e-06
666	1.819611545e-06
667	1.79669323e-06
668	1.774096667e-06
669	1.751800389e-06
670	1.729817069e-06
671	1.708125139e-06
672	1.686755228e-06
673	1.665672096e-06
674	1.644917961e-06
675	1.624457785e-06
676	1.604262847e-06
677	1.584378707e-06
678	1.564777236e-06
679	1.545454775e-06
680	1.526381204e-06
681	1.507605797e-06
682	1.489098979e-06
683	1.470837989e-06
684	1.452779421e-06
685	1.434977314e-06
686	1.417508821e-06
687	1.400292194e-06
688	1.383324255e-06
689	1.366581364e-06
690	1.350101299e-06
691	1.333840137e-06
692	1.317814915e-06
693	1.302043928e-06
694	1.286481977e-06
695	1.271168655e-06
696	1.256058316e-06
697	1.241125296e-06
698	1.226476724e-06
699	1.211963546e-06
700	1.197721351e-06
701	1.183712229e-06
702	1.169820146e-06
703	1.156223508e-06
704	1.142829973e-06
705	1.129636976e-06
706	1.116618694e-06
707	1.103724729e-06
708	1.091117116e-06
709	1.078700021e-06
710	1.06647108e-06
711	1.054330482e-06
712	1.042469559e-06
713	1.030764866e-06
714	1.019264185e-06
715	1.007940332e-06
716	9.967908353e-07
717	9.858135236e-07
718	9.749123509e-07
719	9.64271821e-07
720	9.537971846e-07
721	9.433541526e-07
722	9.332036026e-07
723	9.232128391e-07
724	9.133795792e-07
725	9.037018502e-07
726	8.940702869e-07
727	8.846965074e-07
728	8.754725536e-07
729	8.663969043e-07
730	8.573952381e-07
731	8.486087557e-07
732	8.399644301e-07
733	8.314010109e-07
734	8.230347224e-07
735	8.148053671e-07
736	8.067111583e-07
737	7.986346181e-07
738	7.908042785e-07
739	7.831039956e-07
740	7.754809052e-07
741	7.680344182e-07
742	7.606822902e-07
743	7.534835393e-07
744	7.464064416e-07
745	7.393857451e-07
746	7.325464878e-07
747	7.258242755e-07
748	7.191638989e-07
749	7.126697412e-07
750	7.062876546e-07
751	7.000162203e-07
752	6.938540141e-07
753	6.877997582e-07
754	6.816276835e-07
755	6.756681711e-07
756	6.699246579e-07
757	6.642830368e-07
758	6.587417806e-07
759	6.530442603e-07
760	6.476970856e-07
761	6.424462118e-07
762	6.372902734e-07
763	6.31864512e-07
764	6.267512762e-07
765	6.21867372e-07
766	6.170133469e-07
767	6.123063992e-07
768	6.076862257e-07
769	6.031515923e-07
770	5.987013298e-07
771	5.943342008e-07
772	5.896792873e-07
773	5.854716812e-07
774	5.807596318e-07
775	5.764205413e-07
776	5.720921484e-07
777	5.681852062e-07
778	5.640013023e-07
779	5.60239644e-07
780	5.565500928e-07
781	5.529316814e-07
782	5.490691841e-07
783	5.451351564e-07
784	5.417176214e-07
785	5.383668146e-07
786	5.350817995e-07
787	5.312876303e-07
788	5.281268352e-07
789	5.245535958e-07
790	5.211601434e-07
791	5.178871745e-07
792	5.149618974e-07
793	5.120947696e-07
794	5.088785006e-07
795	5.061223689e-07
796	5.034216359e-07
797	5.007753332e-07
798	4.976515129e-07
799	4.951081473e-07
800	4.922557545e-07
801	4.898125134e-07
802	4.86904649e-07
803	4.838811846e-07
804	4.81090013e-07
805	4.78126301e-07
806	4.759096577e-07
807	4.73425086e-07
808	4.712964844e-07
809	4.692117933e-07
810	4.664877133e-07
811	4.644847109e-07
812	4.625231086e-07
813	4.60352987e-07
814	4.578166804e-07
815	4.559701178e-07
816	4.541621345e-07
817	4.523916194e-07
818	4.506578507e-07
819	4.489603649e-07
820	4.472983043e-07
821	4.448830084e-07
822	4.426724696e-07
823	4.409572963e-07
824	4.391832184e-07
825	4.376795694e-07
826	4.362076056e-07
827	4.340610457e-07
828	4.326473537e-07
829	4.307067889e-07
830	4.293491469e-07
831	4.280198648e-07
832	4.267184528e-07
833	4.252527135e-07
834	4.234681092e-07
835	4.2224346e-07
836	4.205312714e-07
837	4.193552062e-07
838	4.182037884e-07
839	4.170765363e-07
840	4.156835714e-07
841	4.13882748e-07
842	4.128204987e-07
843	4.109747422e-07
844	4.099534482e-07
845	4.089533418e-07
846	4.07288824e-07
847	4.063274167e-07
848	4.046200335e-07
849	4.030463657e-07
850	4.021387101e-07
851	4.012498407e-07
852	4.003792262e-07
853	3.988000484e-07
854	3.979621754e-07
855	3.962700314e-07
856	3.954634684e-07
857	3.946731512e-07
858	3.932980146e-07
859	3.916548302e-07
860	3.904221762e-07
861	3.896878876e-07
862	3.889681642e-07
863	3.882629147e-07
864	3.87571733e-07
865	3.860594654e-07
866	3.847342715e-07
867	3.835570624e-07
868	3.829131448e-07
869	3.822817934e-07
870	3.810335815e-07
871	3.804246924e-07
872	3.792679181e-07
873	3.782440381e-07
874	3.776665209e-07
875	3.771000103e-07
876	3.765443345e-07
877	3.754098459e-07
878	3.741459462e-07
879	3.736177495e-07
880	3.73099137e-07
881	3.717874926e-07
882	3.707776619e-07
883	3.697603777e-07
884	3.686679325e-07
885	3.681892212e-07
886	3.677189914e-07
887	3.67256947e-07
888	3.662715306e-07
889	3.654152677e-07
890	3.649748958e-07
891	3.645423064e-07
892	3.633701437e-07
893	3.624852105e-07
894	3.616847301e-07
895	3.605679843e-07
896	3.597364904e-07
897	3.587237131e-07
898	3.583322532e-07
899	3.575942334e-07
900	3.572142342e-07
901	3.565604872e-07
902	3.561917274e-07
903	3.554301543e-07
904	3.550718248e-07
905	3.544858255e-07
906	3.539083337e-07
907	3.53564376e-07
908	3.532258037e-07
909	3.528924896e-07
910	3.523731191e-07
911	3.520487999e-07
912	3.514465694e-07
913	3.511306301e-07
914	3.504850561e-07
915	3.501772903e-07
916	3.498738203e-07
917	3.495743425e-07
918	3.488391465e-07
919	3.485470698e-07
920	3.478153259e-07
921	3.475302966e-07
922	3.46981524e-07
923	3.467031556e-07
924	3.459898651e-07
925	3.457175981e-07
926	3.450326395e-07
927	3.447664386e-07
928	3.440619124e-07
929	3.434469727e-07
930	3.42853291e-07
931	3.425972922e-07
932	3.421013682e-07
933	3.415955265e-07
934	3.413467173e-07
935	3.409372166e-07
936	3.406935774e-07
937	3.40452878e-07
938	3.402148494e-07
939	3.397942551e-07
940	3.395606091e-07
941	3.388249926e-07
942	3.384381578e-07
943	3.38210427e-07
944	3.378305929e-07
945	3.376068553e-07
946	3.373851685e-07
947	3.366963347e-07
948	3.364783664e-07
949	3.360880799e-07
950	3.358738631e-07
951	3.356616916e-07
952	3.351758587e-07
953	3.347779169e-07
954	3.344060026e-07
955	3.34199449e-07
956	3.339948917e-07
957	3.337921436e-07
958	3.330528671e-07
959	3.326894653e-07
960	3.324902395e-07
961	3.32292761e-07
962	3.320971282e-07
963	3.31456375e-07
964	3.311218554e-07
965	3.307714471e-07
966	3.305789677e-07
967	3.298048442e-07
968	3.296132431e-07
969	3.290356959e-07
970	3.286913769e-07
971	3.285020121e-07
972	3.279091096e-07
973	3.277208278e-07
974	3.263994726e-07
975	3.259662172e-07
976	3.256630308e-07
977	3.248799293e-07
978	3.246924303e-07
979	3.242532349e-07
980	3.236373556e-07
981	3.233384645e-07
982	3.231526129e-07
983	3.227389836e-07
984	3.222014501e-07
985	3.220164804e-07
986	3.217056983e-07
987	3.213255688e-07
988	3.210207524e-07
989	3.208363865e-07
990	3.203916989e-07
991	3.200933875e-07
992	3.199098516e-07
993	3.196177769e-07
994	3.192583958e-07
995	3.190758837e-07
996	3.187898188e-07
997	3.18240883e-07
998	3.180592715e-07
999	3.17659514e-07
